1,0.764999985694885
2,0.695999979972839
3,0.686999976634979
4,0.671999990940094
5,100
6,0.889999985694885
7,0.819000005722046
8,0.716000020503998
9,0.658999979496002
10,0.660000026226044
11,0.98199999332428
12,1.0900000333786
13,0.859000027179718
14,0.779999971389771
15,0.75
16,0.700999975204468
17,0.665000021457672
18,0.649999976158142
19,0.640999972820282
20,0.642000019550324
21,0.643999993801117
22,0.647000014781952
23,0.653999984264374
24,0.654999971389771
25,0.660000026226044
26,0.666000008583069
27,0.672999978065491
28,0.676999986171722
29,0.680999994277954
30,0.689999997615814
31,0.694999992847443
32,0.703999996185303
33,0.709999978542328
34,0.72000002861023
35,0.726000010967255
36,0.737999975681305
37,0.742999970912933
38,0.755999982357025
39,0.763999998569489
40,0.769999980926514
41,0.783999979496002
42,0.802999973297119
43,0.810999989509583
44,0.819999992847443
45,0.83899998664856
46,0.851000010967254
47,0.873000025749206
48,0.883000016212463
49,0.908999979496002
50,0.921000003814697
51,0.953999996185303
52,1.5
53,1.49000000953674
54,1.51499998569489
55,1.57000005245209
56,1.567999958992
57,1.54299998283386
58,1.52900004386902
59,1.5110000371933
60,1.5
61,1.47599995136261
62,1.47300004959106
63,1.4539999961853
64,1.44200003147125
65,1.42799997329712
66,1.42200005054474
67,1.40799999237061
68,1.39900004863739
69,1.38300001621246
70,1.37999999523163
71,1.37100005149841
72,1.36300003528595
73,1.35399997234344
74,1.35099995136261
75,1.34200000762939
76,1.3400000333786
77,1.3309999704361
78,1.33000004291534
79,1.32200002670288
80,1.32000005245209
81,1.31700003147125
82,1.31500005722046
83,1.307000041008
84,1.30499994754791
85,1.30400002002716
86,1.30400002002716
87,1.31700003147125
88,1.317999958992
89,1.35800004005432
90,1.34599995613098
91,1.35199999809265
92,1.36199998855591
93,1.34899997711182
94,1.34500002861023
95,100
96,100
97,100
98,100
99,100
100,100
101,100
102,100
103,100
104,100
105,100
106,100
107,100
108,100
109,100
110,100
111,100
112,100
113,100
114,100
115,100
116,100
117,1.55499994754791
118,1.5110000371933
119,1.51199996471405
120,1.53299999237061
121,100
122,100
123,100
124,100
125,100
126,100
127,100
128,100
129,100
130,100
131,100
132,100
133,100
134,100
135,100
136,100
137,100
138,100
139,100
140,100
141,100
142,100
143,100
144,100
145,100
146,100
147,100
148,100
149,2.35999989509583
150,2.41899991035461
151,2.45700001716614
152,2.57100009918213
153,1.95299994945526
154,100
155,2.8510000705719
156,3.00099992752075
157,100
158,0.737999975681305
159,0.712999999523163
160,0.697000026702881
161,0.671999990940094
162,0.632000029087067
163,0.611999988555908
164,0.598999977111816
165,0.59500002861023
166,0.58899998664856
167,0.587999999523163
168,0.586000025272369
169,0.584999978542328
170,0.587999999523163
171,0.592000007629395
172,0.598999977111816
173,0.60699999332428
174,0.621999979019165
175,0.680999994277954
176,0.683000028133392
177,0.685000002384186
178,0.689000010490418
179,0.694000005722046
180,0.695999979972839
181,0.698000013828278
182,0.690999984741211
183,0.704999983310699
184,0.712999999523163
185,0.72000002861023
186,0.731000006198883
187,0.727999985218048
188,0.736000001430512
189,0.727999985218048
190,0.732999980449677
191,0.74099999666214
192,0.749000012874603
193,0.749000012874603
194,0.757000029087067
195,0.760999977588654
196,0.769999980926514
197,0.778999984264374
198,0.815999984741211
199,100
200,100
201,2.00600004196167
202,2.02300000190735
203,2.03900003433228
204,100
205,2.1010000705719
206,2.09500002861023
207,2.11500000953674
208,2.13700008392334
209,2.14599990844727
210,2.17799997329712
211,2.18600010871887
212,2.21399998664856
213,2.22199988365173
214,2.25799989700317
215,2.29099988937378
216,2.3199999332428
217,2.72300004959106
218,2.76999998092651
219,2.80900001525879
220,2.84100008010864
221,2.93700003623962
222,3.30599999427795
223,3.24000000953674
224,3.19300007820129
225,100
226,100
227,0.9200000166893
228,0.908999979496002
229,0.894999980926514
230,0.883000016212463
231,0.867999970912933
232,0.862999975681305
233,0.885999977588654
234,0.90200001001358
235,0.939000010490418
236,0.953999996185303
237,2.26500010490417
238,2.27699995040894
239,2.27500009536743
240,2.24699997901916
241,2.22699999809265
242,2.20000004768372
243,2.19199991226196
244,2.17000007629395
245,2.1470000743866
246,2.12700009346008
247,2.125
248,2.09599995613098
249,2.08299994468689
250,2.07800006866455
251,2.05800008773804
252,2.04999995231628
253,2.03299999237061
254,2.01699995994568
255,2.00999999046326
256,2.00399994850159
257,1.99600005149841
258,1.98599994182587
259,1.98699998855591
260,1.96800005435944
261,1.96700000762939
262,1.95700001716614
263,1.95799994468689
264,1.97399997711182
265,1.94400000572205
266,1.93499994277954
267,1.93299996852875
268,1.93499994277954
269,1.93299996852875
270,1.92900002002716
